# 线程: 7
# 综合得分: 0.3427
# 重码数: 768
# 重码率: 0.042044%
# 加权键均当量: 0.1248
# 当量变异系数(CV): 1.3268
# 用指分布偏差(L2): 2.4801
#
# 格式: 字根名 [tab] 编码 [tab] 使用次数(频率加权)
#
一.A	F	109303739
口.A	S	108311784
丶.A	G	71497962
日.A	H	64066334
口.S	K	57427003
亻.A	N	56617324
丶.Y	I	52322746
人.A	J	50452907
勹.A	H	48377018
一.S	K	46381899
白.A	W	45709053
土.A	W	37783216
扌.A	J	37481178
丿.A	D	36597298
辶.A	J	35481712
月.A	R	34990767
木.A	F	30464977
厶.A	Y	29587633
丨.A	L	29562359
人.S	R	29366714
女.A	W	26677353
一.Y	E	26436750
大.A	K	26251291
又.A	V	25837735
小.A	J	25751210
土.S	D	24708521
ナ.A	K	24600429
亻.Y	E	24424545
寸.A	L	24160651
氵.A	V	23514482
也.A	R	23438117
也.S	K	23436610
女.S	N	22557282
八.A	P	22303525
月.S	K	21880893
戈.A	D	21834754
心.A	H	21165891
目.A	R	20842187
大.S	D	20839644
讠.A	G	20500923
不.A	K	20441406
不.S	B	20415812
龰.A	D	20375834
乙.A	M	20065617
阝.A	D	19705463
寸.S	C	19669508
不.Y	O	19298210
日.S	R	18962820
戈.S	G	18924406
匕.A	K	18912318
了.A	K	18590596
了.S	L	18562430
了.Y	A	18363919
夊.A	L	18206250
十.A	G	18007265
龰.Y	U	17998448
⺈.A	D	17948125
人.Y	I	17676291
刂.A	Q	17067948
小.S	X	17037264
又.S	K	16699336
力.A	X	16616732
宀.A	W	16420391
心.S	X	16093897
儿.A	J	16087962
王.A	P	16069131
丷.A	N	15637854
木.S	M	15555816
子.A	K	14982904
目.S	M	14907252
二.A	T	14819166
䒑.A	N	13861855
子.S	V	13079034
米.A	D	12863387
八.S	B	12856930
艹.A	X	12649072
文.A	K	12574346
阝.Y	A	12515442
立.A	C	12513332
王.S	W	12082462
乂.A	C	11954555
丁.A	N	11832455
辶.Y	I	11748599
门.A	T	11654353
纟.A	C	11648699
冂.A	P	11603243
冖.A	D	11292492
ナ.Y	O	11040269
{乞上}.A	L	10994622
文.S	W	10986969
夕.A	L	10840299
文.Y	I	10798133
门.S	M	10760801
自.A	D	10675262
彐.A	T	10230686
彳.A	S	10227028
匕.S	B	10204791
力.S	L	10147653
{奉下}.A	S	9980777
忄.A	K	9747213
禾.A	H	9378415
十.S	S	9308570
工.A	M	9216353
米.S	M	9041823
亠.A	Q	9018953
丿.Y	E	8996613
乚.A	M	8830653
囗.A	K	8705690
{京上}.A	F	8489981
上.A	N	8454278
至.A	N	8379390
扌.Y	O	8255385
工.S	G	8205184
灬.A	D	8191364
上.S	S	8078529
耂.A	V	7981055
斤.A	L	7925015
{于下}.A	L	7775370
里.A	G	7755308
尤.A	W	7714568
ㄩ.A	V	7674567
至.S	V	7657949
竹.A	L	7620000
艮.A	H	7486260
里.S	L	7430659
几.A	J	7427659
讠.Y	I	7420334
氵.Y	I	7340810
尤.S	K	7317305
艮.S	G	7298623
大.Y	O	7276030
车.A	M	7155999
龶.A	W	7140175
田.A	Y	7096923
己.A	C	6992089
⺀.A	T	6989968
己.S	J	6896500
至.Y	O	6888332
尸.A	L	6874424
丁.S	D	6822301
厶.Y	A	6573741
夊.Y	E	6537337
口.Y	E	6518314
见.A	F	6511975
儿.S	W	6481867
止.A	D	6475593
见.S	J	6465588
走.A	M	6459736
刂.Y	U	6442802
廾.A	X	6401653
乙.S	K	6343241
斤.S	J	6330788
⺶.A	J	6289947
巾.A	T	6283669
上.Y	U	6278330
⺶.Y	I	6266099
冫.A	T	6265255
灬.Y	I	6214557
殳.A	J	6193134
犬.A	Y	6137055
方.A	L	6113367
西.A	M	6110642
乂.S	K	6063828
几.S	J	5978616
刀.A	Q	5971837
七.A	L	5902875
弓.A	G	5862434
殳.S	S	5837660
夕.S	X	5822009
宀.Y	I	5773242
巴.A	C	5674162
巴.S	B	5672738
⺁.A	L	5535862
示.A	M	5504270
贝.A	M	5491271
走.S	V	5439981
矢.A	G	5435690
西.S	X	5427944
⺊.A	V	5268556
禾.S	H	5251819
用.A	X	5089363
广.A	K	5075230
也.Y	A	5009002
兀.A	K	4960448
巾.S	J	4946801
卩.A	H	4894765
隹.A	P	4833668
{介下}.A	P	4832412
自.S	V	4827997
戊.A	D	4806202
火.A	L	4763687
下.A	N	4697367
下.S	X	4697367
古.A	Q	4696445
屮.A	V	4682586
生.A	R	4675986
子.Y	U	4674179
士.A	W	4640252
立.S	L	4604394
⺌.A	J	4594190
生.S	S	4588551
二.S	W	4551133
下.Y	O	4504440
示.S	S	4480222
小.Y	U	4384890
龵.A	J	4370391
屮.Y	A	4369620
⺀.Y	I	4265121
土.Y	O	4246747
舌.A	K	4241566
龵.Y	E	4230190
车.S	C	4228234
囗.Y	U	4194975
耳.A	Q	4133127
爪.A	M	4100168
田.S	T	4070695
足.A	Q	4020295
隹.S	V	4020126
马.A	K	4014882
舌.S	S	4007508
方.S	F	4002896
{炙上}.A	R	4001387
水.A	V	3982993
心.Y	I	3949078
牛.A	R	3940173
合.A	G	3936365
合.S	H	3933112
彳.Y	E	3922147
寸.Y	O	3894327
厂.A	R	3867083
朩.A	F	3866258
里.Y	E	3860950
{具上}.A	K	3853385
自.Y	I	3825320
手.A	J	3812577
{兴上}.A	J	3798530
手.S	S	3734809
欠.A	R	3731669
{衣下}.A	Y	3702010
羊.A	J	3698099
贝.S	B	3575004
マ.A	V	3544735
而.A	L	3491758
而.S	W	3490977
龷.A	Y	3490552
彐.Y	A	3487564
页.A	N	3486526
刀.S	D	3445029
身.A	D	3421066
{二撇}.A	V	3417260
穴.A	X	3382397
钅.A	B	3372844
纟.Y	A	3326445
山.A	M	3316484
止.S	V	3315755
矢.S	S	3290308
火.S	H	3261285
丬.A	T	3250147
ス.A	V	3241884
